sector;concurb_name;participation
Manufacturing;SAO JOSE DO RIO PRETO;0,2038881111492644
Manufacturing;SAO JOSE DOS CAMPOS;0,26829805026187226
Manufacturing;SAO LUIS;0,035644536960157173
Manufacturing;SAO MATEUS;0,04078031565532791
Manufacturing;SAO PAULO;0,15691674798357833
Manufacturing;SAO ROQUE - MAIRINQUE;0,3180777158561722
Manufacturing;SERTAOZINHO;0,5129524789843884
Manufacturing;SETE LAGOAS;0,2922002742995565
Manufacturing;SINOP;0,18702095043433828
Manufacturing;SOBRAL;0,511771339148045
Manufacturing;SOROCABA;0,32574779836015794
Manufacturing;TAQUARA - PAROBE - IGREJINHA;0,6479368552672711
Manufacturing;TATUI;0,3201959948870899
Manufacturing;TEIXEIRA DE FREITAS;0,07437728618707543
Manufacturing;TEOFILO OTONI;0,08442112447743366
Manufacturing;TERESINA;0,07479335187300708
Manufacturing;TERESOPOLIS;0,13349753694581282
Manufacturing;TOLEDO;0,41454113844133544
Manufacturing;TRAMANDAI - OSORIO;0,11334579071597169
Manufacturing;TRES LAGOAS;0,31769677760169046
Manufacturing;TRES RIOS - PARAIBA DO SUL;0,23208000938526513
Manufacturing;TUBARAO - LAGUNA;0,21357676013717974
Manufacturing;UBA;0,525074153273091
Manufacturing;UBERABA;0,15479641385046294
Manufacturing;UBERLANDIA;0,14136334131534017
Manufacturing;UMUARAMA;0,2615390268998971
Manufacturing;VARGINHA;0,23256817630081192
Manufacturing;VITORIA;0,09331840384525351
Manufacturing;VITORIA DA CONQUISTA;0,139096079230374
Manufacturing;VITORIA DE SANTO ANTAO;0,41927192300795024
Manufacturing;VOLTA REDONDA - BARRA MANSA;0,18569904965052278
Mining;ALAGOINHAS;0,000816640245952827
Mining;AMERICANA - SANTA BARBARA D'OESTE;0,0008866932674646906
Mining;ANAPOLIS;0,0011808100113211682
Mining;ANGRA DOS REIS;0,0026963999416994605
Mining;APUCARANA;0,0010937684758188483
Mining;ARACAJU;0,006010105206515761
Mining;ARACATUBA;0,0004740051278736561
Mining;ARAGUAINA;0,0008002560819462228
Mining;ARAGUARI;0,0045922560061874606
Mining;ARARAQUARA;0,001185810220435879
Mining;ARARAS;0,0011952080495872363
Mining;ARARUAMA;0,004315476190476191
Mining;ATIBAIA;0,001484097131598475
Mining;BAGE;0,015576836134971846
Mining;BAIXADA SANTISTA;0,005638716938660664
Mining;BARBACENA;7,272727272727273e-05
Mining;BARREIRAS;0,0016593815768172252
Mining;BAURU;0,0006380535114211579
Mining;BELEM;0,0007751373620491034
Mining;BELO HORIZONTE;0,0044023341320465845
Mining;BENTO GONCALVES;0,003497600301138681
Mining;BLUMENAU;0,0010720018344416418
Mining;BOA VISTA;0,0006570489930009998
Mining;BOTUCATU;0,0004522960676847762
Mining;BRAGANCA PAULISTA;0,004340860937419254
Mining;BRASILIA;0,0007025023201516578
Mining;BRUSQUE;0,004269164221770857
Mining;CABO FRIO;0,011811153693669882
Mining;CACHOEIRO DE ITAPEMIRIM;0,02571620411817368
Mining;CAMPINA GRANDE;0,0039416587716528066
Mining;CAMPINAS;0,0007835471524549501
Mining;CAMPO GRANDE;0,0004342693812450898
Mining;CAMPOS DOS GOYTACAZES;0,0023138120846496
Mining;CARAGUATATUBA - UBATUBA - SAO SEBASTIAO;0,003669255055892141
Mining;CASCAVEL;0,001637289551834329
Mining;CATALAO;0,019148842724757347
Mining;CAXIAS DO SUL;0,0006651805889133183
Mining;CHAPECO;0,0005550969284636625
Mining;COLATINA;0,01517011298901583
Mining;CONSELHEIRO LAFAIETE;0,058896757209036546
Mining;CRICIUMA;0,030316766695073525
Mining;CUIABA;0,002444651980442784
Mining;CURITIBA;0,0029196112465732665
Mining;DIVINOPOLIS;0,0013464582688913554
Mining;DOURADOS;0,0010904896718045506
Mining;FEIRA DE SANTANA;0,001674622728672621
Mining;FLORIANOPOLIS;0,0006786004380057373
Mining;FORMOSA;0,005598208573256558
Mining;FORTALEZA;0,001383271816352888
Mining;FRANCA;0,00047853431774678697
Mining;GOIANIA;0,0005743587398969298
Mining;GOVERNADOR VALADARES;0,0015896764540864036
Mining;GUARAPARI;0,003062402731060796
Mining;GUARAPUAVA;0,0015941949315595625
Mining;GUARATINGUETA;0,0145361380798274
Mining;ILHEUS;0,0016553604466227401
Mining;IMPERATRIZ;0,0006314017118001964
Mining;INDAIATUBA;0,0022878502263682793
Mining;INTERNACIONAL DE CORUMBA;0,0628870078963813
Mining;INTERNACIONAL DE FOZ DO IGUACU;0,0005942432683379759
Mining;INTERNACIONAL DE URUGUAIANA;0,002707324023938444
Mining;IPATINGA;0,000856898029134533
Mining;ITABIRA;0,3366926898509581
Mining;ITABUNA;0,0015533176275662102
Mining;ITAJAI - BALNEARIO CAMBORIU;0,002350905831223099
Mining;ITAJUBA;0,0020374143359881457
Mining;ITAPETININGA;0,0008338296605122096
Mining;ITU - SALTO;0,0005599602937246268
Mining;JARAGUA DO SUL;0,0006176581605224931
Mining;JAU;0,0009252081718386637
Mining;JEQUIE;0,0019025185722051096
Mining;JI-PARANA;0,004090161383541546
Mining;JOAO PESSOA;0,0002202868693512707
Mining;JOINVILLE;0,0023959017470116905
Mining;JUAZEIRO DO NORTE;0,000695322376738306
Mining;JUIZ DE FORA;0,00076872157331682
Mining;JUNDIAI;0,0004257544977921588
Mining;LAGES;0,001163344085452911
Mining;LAJEADO;0,006329113924050634
Mining;LAVRAS;0,009137318733353062
Mining;LIMEIRA;0,002028088438723594
Mining;LINHARES;0,01061380058759694
Mining;LONDRINA;0,0006778901070746107
Mining;MACAE - RIO DAS OSTRAS;0,1854378259676091
Mining;MACAPA;0,002338157284853479
Mining;MACEIO;0,0015605947898373455
Mining;MANAUS;0,0005747266494451755
Mining;MARABA;0,021200143729788
Mining;MARILIA;0,00021759143024520882
Mining;MARINGA;0,0006125964384492212
Mining;MOGI GUACU - MOGI MIRIM;0,0027519440014677037
Mining;MONTES CLAROS;0,003916792382323226
Mining;MOSSORO;0,0663453310280994
Mining;MURIAE;0,002307850813929528
Mining;NATAL;0,001589820723520499
Mining;NOVA FRIBURGO;0,0020920918926457988
Mining;OURINHOS;0,0013888367553770505
Mining;PALMAS;0,0010543476334768664
Mining;PARANAGUA;0,013420799229658161
Mining;PARAUAPEBAS;0,18419668682618984
Mining;PARNAIBA;0,0005905899337226852
Mining;PASSO FUNDO;0,0011557627086530627
Mining;PASSOS;0,018554235457491127
Mining;PATOS;0,00594679186228482
Mining;PATOS DE MINAS;0,0016874389413540957
Mining;PELOTAS;0,0014955405699369154
Mining;PETROLINA;0,0012295339062794054
Mining;PETROPOLIS;0,00032411548883098023
Mining;PIRACICABA;0,0009815047694997393
Mining;POCOS DE CALDAS;0,02985040849118519
Mining;PONTA GROSSA;0,0034176111595466433
Mining;PORTO ALEGRE;0,0006651184013201498
Mining;PORTO SEGURO;4,780571756382063e-05
Mining;PORTO VELHO;0,0009220366765700235
Mining;POUSO ALEGRE;0,0019542700801250734
Mining;RECIFE;0,0008071633790758567
Mining;RESENDE;0,0017786482273472162
Mining;RIBEIRAO PRETO;0,0007879700307264291
Mining;RIO BRANCO;0,0018238908981626372
Mining;RIO CLARO;0,004873979098972512
Mining;RIO DE JANEIRO;0,0036280553661023375
Mining;RIO GRANDE;0,0016810096093534386
Mining;RIO VERDE;0,0008012482604478556
Mining;RONDONOPOLIS;0,0004851677294150263
Mining;SALVADOR;0,0023264798919696043
Mining;SANTA CRUZ DO SUL;0,0013412344233911283
Mining;SANTA MARIA;0,004490992878089652
Mining;SANTAREM;0,00032934131736526946
Mining;SAO BENTO DO SUL - RIO NEGRINHO;0,00010640844883083716
Mining;SAO CARLOS;0,002019526548080781
Mining;SAO JOAO DEL REI;0,006698519767659734
Mining;SAO JOSE DO RIO PRETO;0,00013867244248395361
Mining;SAO JOSE DOS CAMPOS;0,0026950967878899283
Mining;SAO LUIS;0,0006928933119715592
Mining;SAO MATEUS;0,03950593079109891
Mining;SAO PAULO;0,0006882920707690665
Mining;SAO ROQUE - MAIRINQUE;0,0
Mining;SETE LAGOAS;0,004862583046862476
Mining;SINOP;0,0006934812760055479
Mining;SOBRAL;0,004073366626009712
Mining;SOROCABA;0,0011245444883085333
Mining;TAQUARA - PAROBE - IGREJINHA;0,003848859018443264
Mining;TATUI;0,002414429768498793
Mining;TEIXEIRA DE FREITAS;0,0014370318759797944
Mining;TEOFILO OTONI;0,002431533145636038
Mining;TERESINA;0,0009885261728651488
Mining;TERESOPOLIS;0,00046182266009852215
Mining;TOLEDO;0,0014142128390322744
Mining;TRAMANDAI - OSORIO;0,0027537372147915028
Mining;TRES LAGOAS;0,0019369607325233316
Mining;TRES RIOS - PARAIBA DO SUL;0,014576489910839981
Mining;TUBARAO - LAGUNA;0,0026023804720597134
Mining;UBA;0,001379595778436918
Mining;UBERABA;0,0019447400286207023
Mining;UBERLANDIA;0,0012382110849892816
Mining;VARGINHA;0,003506595096161627
Mining;VITORIA;0,009014263643315283
Mining;VITORIA DA CONQUISTA;0,0030827560547809292
Mining;VITORIA DE SANTO ANTAO;0,007591607388367506
Mining;VOLTA REDONDA - BARRA MANSA;0,001123659702515855
OtherServices;ABAETETUBA;0,04130467916476147
OtherServices;ACAILANDIA;0,017605633802816902
OtherServices;ALAGOINHAS;0,014603449104097612
OtherServices;AMERICANA - SANTA BARBARA D'OESTE;0,0209639622522009
OtherServices;ANAPOLIS;0,03214968288555881
OtherServices;ANGRA DOS REIS;0,03558762085215955
OtherServices;APUCARANA;0,06311339718576327
OtherServices;ARACAJU;0,02463391376943195
OtherServices;ARACATUBA;0,04776678947708616
OtherServices;ARAGUAINA;0,027328745198463508
OtherServices;ARAGUARI;0,02354135447382414
OtherServices;ARAPIRACA;0,01206579982763143
OtherServices;ARAPONGAS;0,0316335606285206
OtherServices;ARARAQUARA;0,02960780887235689
OtherServices;ARARAS;0,024237707424187675
OtherServices;ARARUAMA;0,023908730158730157
OtherServices;ATIBAIA;0,030935748829354417
OtherServices;BACABAL;0,043463890266071725
OtherServices;BAGE;0,021947310016028933
OtherServices;BAIXADA SANTISTA;0,07959200900393923
OtherServices;BARBACENA;0,03709090909090909
OtherServices;BARREIRAS;0,04783875667799903
OtherServices;BARRETOS;0,03998619975849577
OtherServices;BAURU;0,04103960185460888
OtherServices;BELEM;0,03395401422655424
OtherServices;BELO HORIZONTE;0,03264514011930624
OtherServices;BENTO GONCALVES;0,01453935192446438
OtherServices;BIRIGUI;0,014502240797623243
OtherServices;BLUMENAU;0,01982343499197432
OtherServices;BOA VISTA;0,013769461505499214
OtherServices;BOTUCATU;0,04036077262810621
OtherServices;BRAGANCA;0,03377609108159393
OtherServices;BRAGANCA PAULISTA;0,05888584569272906
OtherServices;BRASILIA;0,037289443008638366
OtherServices;BRUSQUE;0,02300082750319717
OtherServices;CABO FRIO;0,03057684683494119
OtherServices;CACHOEIRO DE ITAPEMIRIM;0,04218889883616831
OtherServices;CAMETA;0,012959381044487427
OtherServices;CAMPINA GRANDE;0,02318209995672363
OtherServices;CAMPINAS;0,0289403222892061
OtherServices;CAMPO GRANDE;0,04480080853062981
OtherServices;CAMPOS DOS GOYTACAZES;0,038584665448129406
OtherServices;CARAGUATATUBA - UBATUBA - SAO SEBASTIAO;0,07043263077054357
OtherServices;CARUARU;0,02572561621824895
OtherServices;CASCAVEL;0,023983469021352517
OtherServices;CASTANHAL;0,015217315776673731
OtherServices;CATALAO;0,014932583776186921
OtherServices;CATANDUVA;0,04287107748673662
OtherServices;CAXIAS;0,02317185794643607
OtherServices;CAXIAS DO SUL;0,018102051904396795
OtherServices;CHAPECO;0,024680463434768995
OtherServices;CODO;0,03807971551340939
OtherServices;COLATINA;0,036823718251345484
OtherServices;CONSELHEIRO LAFAIETE;0,019509805922328118
OtherServices;CRICIUMA;0,03708908270022302
OtherServices;CUIABA;0,035429795716561636
OtherServices;CURITIBA;0,03362331418495405
OtherServices;DIVINOPOLIS;0,029403737331465275
OtherServices;DOURADOS;0,06584879941281326
OtherServices;EUNAPOLIS;0,012426187419768935
OtherServices;FEIRA DE SANTANA;0,02305012319063751
OtherServices;FLORIANOPOLIS;0,03652361221069515
OtherServices;FORMOSA;0,02895073576455534
OtherServices;FORTALEZA;0,04705647557022685
OtherServices;FRANCA;0,022217664752529395
OtherServices;GARANHUNS;0,02655251566474347
OtherServices;GOIANIA;0,032934187346676934
OtherServices;GOVERNADOR VALADARES;0,03398167196558818
OtherServices;GUARAPARI;0,03353582007128872
OtherServices;GUARAPUAVA;0,03639162223077346
OtherServices;GUARATINGUETA;0,07141316073354909
OtherServices;ILHEUS;0,06933039047031711
OtherServices;IMPERATRIZ;0,02602778167531921
OtherServices;INDAIATUBA;0,017835564792885106
OtherServices;INTERNACIONAL DE CORUMBA;0,02101914446401182
OtherServices;INTERNACIONAL DE FOZ DO IGUACU;0,03649025069637883
OtherServices;INTERNACIONAL DE PEDRO JUAN CABALLERO;0,03067669172932331
OtherServices;INTERNACIONAL DE SANT'ANA DO LIVRAMENTO;0,027231988969320924
OtherServices;INTERNACIONAL DE URUGUAIANA;0,02056616319939204
OtherServices;IPATINGA;0,024320324063254652
OtherServices;ITABIRA;0,025919091554293824
OtherServices;ITABUNA;0,02697594946539985
OtherServices;ITAJAI - BALNEARIO CAMBORIU;0,03776796489686011
OtherServices;ITAJUBA;0,03074643452491202
OtherServices;ITAPETININGA;0,024925550923168553
OtherServices;ITAPIPOCA;0,016035844829619148
OtherServices;ITATIBA;0,024129283923098356
OtherServices;ITU - SALTO;0,02461280018325973
OtherServices;JARAGUA DO SUL;0,019822251707138527
OtherServices;JAU;0,03743342252006702
OtherServices;JEQUIE;0,014631273781482152
OtherServices;JI-PARANA;0,02814208864980216
OtherServices;JOAO PESSOA;0,020390497258824664
OtherServices;JOINVILLE;0,020964140286352292
OtherServices;JUAZEIRO DO NORTE;0,02680151706700379
OtherServices;JUIZ DE FORA;0,051781939313702466
OtherServices;JUNDIAI;0,03053673450354998
OtherServices;LAGES;0,038390354819946064
OtherServices;LAJEADO;0,03498340203553059
OtherServices;LAVRAS;0,025636282923941996
OtherServices;LIMEIRA;0,02561487421162458
OtherServices;LINHARES;0,013340038643762738
OtherServices;LONDRINA;0,04759642586444333
OtherServices;MACAE - RIO DAS OSTRAS;0,022021685424101017
OtherServices;MACAPA;0,037606221352423135
OtherServices;MACEIO;0,04907246221213353
OtherServices;MANAUS;0,02287533914964826
OtherServices;MARABA;0,017726673853156065
OtherServices;MARILIA;0,025809691187547074
OtherServices;MARINGA;0,03517880537629191
OtherServices;MOGI GUACU - MOGI MIRIM;0,026884376014338334
OtherServices;MONTES CLAROS;0,06383125960167745
OtherServices;MOSSORO;0,02001362183685231
OtherServices;MURIAE;0,020647022460333814
OtherServices;NATAL;0,02390537387053606
OtherServices;NOVA FRIBURGO;0,028213353523680488
OtherServices;OURINHOS;0,017604444277617207
OtherServices;PALMAS;0,01380397994081477
OtherServices;PARANAGUA;0,16484111699566684
OtherServices;PARAUAPEBAS;0,011990533789113857
OtherServices;PARINTINS;0,028347851764358483
OtherServices;PARNAIBA;0,024739156112605815
OtherServices;PASSO FUNDO;0,028666704560525967
OtherServices;PASSOS;0,033212467211850026
OtherServices;PATOS;0,029003651538862807
OtherServices;PATOS DE MINAS;0,02927854584209124
OtherServices;PAULO AFONSO;0,01911394280634168
OtherServices;PELOTAS;0,025777681096367196
OtherServices;PETROLINA;0,026334608870208897
OtherServices;PETROPOLIS;0,05433472054762553
OtherServices;PIRACICABA;0,029100082814464925
OtherServices;POCOS DE CALDAS;0,040781225247244667
OtherServices;PONTA GROSSA;0,04254577157802965
OtherServices;PORTO ALEGRE;0,033331573343882766
OtherServices;PORTO SEGURO;0,024237498804857063
OtherServices;PORTO VELHO;0,016812341272194935
OtherServices;POUSO ALEGRE;0,02323138557748681
OtherServices;PRESIDENTE PRUDENTE;0,034238988387867625
OtherServices;RECIFE;0,0317007539728797
OtherServices;RESENDE;0,019085495023781925
OtherServices;RIBEIRAO PRETO;0,031800533530545946
OtherServices;RIO BRANCO;0,01767930609241738
OtherServices;RIO CLARO;0,018485992798805653
OtherServices;RIO DE JANEIRO;0,04827404444729936
OtherServices;RIO GRANDE;0,04448403040871114
OtherServices;RIO VERDE;0,018386539029224477
OtherServices;RONDONOPOLIS;0,0284169670085944
OtherServices;SALVADOR;0,03642961028443422
OtherServices;SANTA CRUZ DO SUL;0,027726973443558414
OtherServices;SANTA MARIA;0,03875994972769166
OtherServices;SANTAREM;0,03425149700598802
OtherServices;SAO BENTO DO SUL - RIO NEGRINHO;0,011412306137107286
OtherServices;SAO CARLOS;0,026828942089073157
OtherServices;SAO JOAO DEL REI;0,03564736743488851
OtherServices;SAO JOSE DO RIO PRETO;0,04805990649515307
OtherServices;SAO JOSE DOS CAMPOS;0,022492796247058307
OtherServices;SAO LUIS;0,03268877688250634
OtherServices;SAO MATEUS;0,024262327222821293
OtherServices;SAO PAULO;0,03407856821824648
OtherServices;SAO ROQUE - MAIRINQUE;0,05584395755401175
OtherServices;SERTAOZINHO;0,020865500085778005
OtherServices;SETE LAGOAS;0,023742942129918246
OtherServices;SINOP;0,024308343674720782
OtherServices;SOBRAL;0,03880054311555014
OtherServices;SOROCABA;0,028384072274521714
OtherServices;TAQUARA - PAROBE - IGREJINHA;0,012386683338543295
OtherServices;TATUI;0,017114046300241444
OtherServices;TEIXEIRA DE FREITAS;0,01328165824769204
OtherServices;TEOFILO OTONI;0,023718112789011175
OtherServices;TERESINA;0,03346757287976521
OtherServices;TERESOPOLIS;0,03445197044334975
OtherServices;TOLEDO;0,06192231930905601
OtherServices;TRAMANDAI - OSORIO;0,02866837136113297
OtherServices;TRES LAGOAS;0,019756999471737983
OtherServices;TRES RIOS - PARAIBA DO SUL;0,015133740028155797
OtherServices;TUBARAO - LAGUNA;0,025721202340125076
OtherServices;UBA;0,01976270952610885
OtherServices;UBERABA;0,029440183955283212
OtherServices;UBERLANDIA;0,04307556360423065
OtherServices;UMUARAMA;0,04259150374834632
OtherServices;VARGINHA;0,08094839910446956
OtherServices;VITORIA;0,03848569734234304
OtherServices;VITORIA DA CONQUISTA;0,035522562585263005
OtherServices;VITORIA DE SANTO ANTAO;0,01590053201028155
OtherServices;VOLTA REDONDA - BARRA MANSA;0,03093873197859333
RealEstate;ACAILANDIA;0,0012470657276995305
RealEstate;ALAGOINHAS;0,00019215064610654753
RealEstate;AMERICANA - SANTA BARBARA D'OESTE;0,0035960338069401343
RealEstate;ANAPOLIS;0,002653779200701182
RealEstate;ANGRA DOS REIS;0,000510129718699898
RealEstate;APUCARANA;0,002246659571952229
RealEstate;ARACAJU;0,0012423785614522377
RealEstate;ARACATUBA;0,0024992997651520047
RealEstate;ARAGUAINA;0,0010403329065300896
RealEstate;ARAGUARI;0,001933581476289457
RealEstate;ARAPIRACA;0,0035223142353955107
RealEstate;ARAPONGAS;0,00305366142899496
RealEstate;ARARAQUARA;0,0026087824849589337
RealEstate;ARARAS;0,0019178919865469606
RealEstate;ARARUAMA;0,0037202380952380955
RealEstate;ATIBAIA;0,0016376244210741793
RealEstate;BAGE;0,0020138917430438537
RealEstate;BAIXADA SANTISTA;0,005396736072031514
RealEstate;BARBACENA;0,0006545454545454545
RealEstate;BARREIRAS;0,0016189088554314393
RealEstate;BARRETOS;0,001449025357943764
RealEstate;BAURU;0,0037772767876132545
RealEstate;BELEM;0,0010042525491741148
RealEstate;BELO HORIZONTE;0,0023652424426774967
RealEstate;BENTO GONCALVES;0,001129270052385583
RealEstate;BIRIGUI;0,001309230072007654
RealEstate;BLUMENAU;0,002625544599862417
RealEstate;BOA VISTA;0,0004570775603485216
RealEstate;BOTUCATU;0,0006119299739264619
RealEstate;BRAGANCA PAULISTA;0,0009818614025114982
RealEstate;BRASILIA;0,0025913382152653068
RealEstate;BRUSQUE;0,0015609719401188595
RealEstate;CABO FRIO;0,0038489493854896263
RealEstate;CACHOEIRO DE ITAPEMIRIM;0,0012085944494180842
RealEstate;CAMPINA GRANDE;0,0008538311285776109
RealEstate;CAMPINAS;0,002299719105737799
RealEstate;CAMPO GRANDE;0,001464672185835712
RealEstate;CAMPOS DOS GOYTACAZES;0,0025145537723589265
RealEstate;CARAGUATATUBA - UBATUBA - SAO SEBASTIAO;0,0027476747162727194
RealEstate;CARUARU;0,0038460223582099757
RealEstate;CASCAVEL;0,001287248337304231
RealEstate;CASTANHAL;0,0003474273008372998
RealEstate;CATALAO;0,000966226009047389
RealEstate;CATANDUVA;0,0018081031570432754
RealEstate;CAXIAS;0,00016791201410460918
RealEstate;CAXIAS DO SUL;0,002625178354718974
RealEstate;CHAPECO;0,004483475191437274
RealEstate;COLATINA;0,0002203128442388191
RealEstate;CONSELHEIRO LAFAIETE;0,0009591640986918634
RealEstate;CRICIUMA;0,003055248318253522
RealEstate;CUIABA;0,0014165639886674882
RealEstate;CURITIBA;0,003378517998098938
RealEstate;DIVINOPOLIS;0,0040757655706981566
RealEstate;DOURADOS;0,0035021495229107685
RealEstate;EUNAPOLIS;0,0006161745827984596
RealEstate;FEIRA DE SANTANA;0,001491761626116415
RealEstate;FLORIANOPOLIS;0,002570456204567186
RealEstate;FORMOSA;0,0003198976327575176
RealEstate;FORTALEZA;0,002627757654448148
RealEstate;FRANCA;0,0020280740133078114
RealEstate;GARANHUNS;0,0006824244680191079
RealEstate;GOIANIA;0,0022902911941661153
RealEstate;GOVERNADOR VALADARES;0,004825135590050496
RealEstate;GUARAPARI;0,001907726291480496
RealEstate;GUARAPUAVA;0,0026936397119454677
RealEstate;GUARATINGUETA;0,0008090614886731392
RealEstate;ILHEUS;0,0009412833912168522
RealEstate;IMPERATRIZ;0,0010757214349188533
RealEstate;INDAIATUBA;0,0021106223919313
RealEstate;INTERNACIONAL DE CORUMBA;0,0005112764869624496
RealEstate;INTERNACIONAL DE FOZ DO IGUACU;0,00456824512534819
RealEstate;INTERNACIONAL DE PEDRO JUAN CABALLERO;0,0005012531328320802
RealEstate;INTERNACIONAL DE SANT'ANA DO LIVRAMENTO;0,0030162013098931403
RealEstate;INTERNACIONAL DE URUGUAIANA;0,0011874228175168613
RealEstate;IPATINGA;0,0014255667211965411
RealEstate;ITABIRA;0,001163946061036196
RealEstate;ITABUNA;0,0030030807466280064
RealEstate;ITAJAI - BALNEARIO CAMBORIU;0,0022950979776629066
RealEstate;ITAJUBA;0,0006297462493054269
RealEstate;ITAPETININGA;0,0012507444907683145
RealEstate;ITATIBA;0,0020897185845639454
RealEstate;ITU - SALTO;0,0016162490296142637
RealEstate;JARAGUA DO SUL;0,002482070756173722
RealEstate;JAU;0,0017253882123477783
RealEstate;JEQUIE;9,05961224859576e-05
RealEstate;JI-PARANA;0,0019117058640465922
RealEstate;JOAO PESSOA;0,0028078819262380276
RealEstate;JOINVILLE;0,0023065808485485356
RealEstate;JUAZEIRO DO NORTE;0,0004740834386852086
RealEstate;JUIZ DE FORA;0,0032172421401778025
RealEstate;JUNDIAI;0,0011029068895187352
RealEstate;LAGES;0,0008989477023954312
RealEstate;LAJEADO;0,004468682741764856
RealEstate;LAVRAS;0,001479727730097662
RealEstate;LIMEIRA;0,0023680570209373753
RealEstate;LINHARES;0,0004764299515629549
RealEstate;LONDRINA;0,0024873762983997523
RealEstate;MACAE - RIO DAS OSTRAS;0,002038155366456217
RealEstate;MACAPA;0,0007313179172889736
RealEstate;MACEIO;0,003880397855811778
RealEstate;MANAUS;0,0008488895387564784
RealEstate;MARABA;0,0017726673853156066
RealEstate;MARILIA;0,005205456523558457
RealEstate;MARINGA;0,0027172594497549612
RealEstate;MOGI GUACU - MOGI MIRIM;0,0020886549344472827
RealEstate;MONTES CLAROS;0,002297482457475814
RealEstate;MOSSORO;0,0017463893400394685
RealEstate;MURIAE;0,0060993200082423244
RealEstate;NATAL;0,0049298266957166085
RealEstate;NOVA FRIBURGO;0,0022913387395644465
RealEstate;OURINHOS;0,0006756503134266731
RealEstate;PALMAS;0,002471957896975174
RealEstate;PARANAGUA;0,0008726528647087145
RealEstate;PARAUAPEBAS;0,006941887983171181
RealEstate;PARNAIBA;0,0010499376599514404
RealEstate;PASSO FUNDO;0,002273631558006025
RealEstate;PASSOS;0,0011958031168029625
RealEstate;PATOS;0,0018779342723004694
RealEstate;PATOS DE MINAS;0,00236833535628645
RealEstate;PAULO AFONSO;0,0012594458438287153
RealEstate;PELOTAS;0,003942788775288231
RealEstate;PETROLINA;0,0016310143654726804
RealEstate;PETROPOLIS;0,0031244733123306496
RealEstate;PIRACICABA;0,001901665490905745
RealEstate;POCOS DE CALDAS;0,0020367981533030077
RealEstate;PONTA GROSSA;0,0030921243824469633
RealEstate;PORTO ALEGRE;0,0031987151551640847
RealEstate;PORTO SEGURO;0,004111291710488575
RealEstate;PORTO VELHO;0,0014342792746644812
RealEstate;POUSO ALEGRE;0,0010504201680672268
RealEstate;PRESIDENTE PRUDENTE;0,001655320049286221
RealEstate;RECIFE;0,0018190563045435266
RealEstate;RESENDE;0,0013589671849394461
RealEstate;RIBEIRAO PRETO;0,0030154160393720893
RealEstate;RIO BRANCO;0,0009533975149486512
RealEstate;RIO CLARO;0,0010391967448259711
RealEstate;RIO DE JANEIRO;0,003201392024575809
RealEstate;RIO GRANDE;0,003964171914594676
RealEstate;RIO VERDE;0,001412727196052798
RealEstate;RONDONOPOLIS;0,001594122539506515
RealEstate;SALVADOR;0,003093614578902496
RealEstate;SANTA CRUZ DO SUL;0,0038773867876216255
RealEstate;SANTA MARIA;0,004139086719731881
RealEstate;SANTAREM;0,0016467065868263472
RealEstate;SAO BENTO DO SUL - RIO NEGRINHO;0,0007980633662312788
RealEstate;SAO CARLOS;0,0033168383041326734
RealEstate;SAO JOAO DEL REI;0,0010773842982949222
RealEstate;SAO JOSE DO RIO PRETO;0,0043120526162867484
RealEstate;SAO JOSE DOS CAMPOS;0,002200607367633467
RealEstate;SAO LUIS;0,00199681912268597
RealEstate;SAO MATEUS;0,00019605920988138416
RealEstate;SAO PAULO;0,0035299790212156732
RealEstate;SAO ROQUE - MAIRINQUE;0,0006107336437896023
RealEstate;SERTAOZINHO;0,0009435580717104135
RealEstate;SETE LAGOAS;0,0014961793990346081
RealEstate;SINOP;0,003978392583400248
